Time,RA_corrected(mas),Dec_corrected(mas),RadialVelocity
45278198.567042,-1.623829,21.852406,-254921.350554
45286238.019913,-1.464470,19.897057,-231947.043864
45294277.472783,-1.181012,18.559105,-208189.370171
45302316.925654,-1.102291,24.195619,-183729.512540
45310356.378524,-1.006104,22.051653,-158651.053489
45318395.831395,-0.886444,23.395756,-133039.689380
45326435.284265,-0.634195,23.159337,-106982.937578
45334474.737136,-0.412340,22.019072,-80569.837398
45342514.190007,-0.176581,25.421378,-53890.645843
45350553.642877,-0.185705,24.420462,-27036.529184
45358593.095748,0.095410,20.517332,-99.251436
45366632.548618,0.179693,22.275219,26829.139215
45374672.001489,0.322302,23.831283,53656.624953
45382711.454359,0.574082,22.692842,80291.532763
45390750.907230,0.854190,22.117805,106642.847699
45398790.360100,0.832440,19.709579,132620.523884
45406829.812971,1.183190,20.718855,158135.792217
45414869.265842,1.251872,19.913638,183101.463703
45422908.718712,1.455961,20.300972,207432.227390
45430948.171583,1.549295,18.716785,231044.941892
45438987.624453,1.627294,20.210544,253858.919487
45447027.077324,1.717409,20.067134,275796.201844
45455066.530194,1.788461,16.953549,296781.826411
45463105.983065,1.890647,13.896469,316744.082576
45471145.435936,2.123785,15.416214,335614.756711
45479184.888806,2.215808,15.309871,353329.365264
45487224.341677,2.294963,15.110770,369827.375112
45495263.794547,2.259384,12.673283,385052.410405
45503303.247418,2.503818,12.641485,398952.445217
45511342.700288,2.679480,10.054040,411479.981317
45519382.153159,2.819526,7.393981,422592.210482
45527421.606030,2.816316,5.280078,432251.160781
45535461.058900,2.757153,6.584773,440423.826319
45543500.511771,2.869672,4.698912,447082.280038
45551539.964641,2.956111,5.529921,452203.769131
45559579.417512,2.915091,1.926092,455770.792804
45567618.870382,2.966294,1.140392,457771.162073
45575658.323253,2.837073,-0.436040,458198.041414
45583697.776124,2.953517,-0.817141,457049.972127
45591737.228994,2.813967,-2.537926,454330.877314
45599776.681865,2.808375,-3.597803,450050.048474
45607816.134735,2.683282,-5.007680,444222.113758
45615855.587606,2.642821,-7.434798,436866.987978
45623895.040476,2.578102,-9.873256,428009.804557
45631934.493347,2.511986,-10.574628,417680.829644
45639973.946218,2.472558,-10.010210,405915.358690
45648013.399088,2.238871,-12.642353,392753.595842
45656052.851959,2.251715,-14.861889,378240.516559
45664092.304829,2.173074,-14.307541,362425.713922
45672131.757700,2.086121,-16.765046,345363.229172
45680171.210570,2.105652,-17.920450,327111.367039
45688210.663441,1.898922,-18.602275,307732.496515
45696250.116312,1.727165,-18.291089,287292.837724
45704289.569182,1.793792,-19.868472,265862.235641
45712329.022053,1.450639,-20.441427,243513.921425
45720368.474923,1.351599,-20.064252,220324.262175
45728407.927794,1.276572,-20.593311,196372.499979
45736447.380664,0.909475,-22.425368,171740.481124
45744486.833535,0.899455,-20.345580,146512.376429
45752526.286406,0.593741,-23.505172,120774.393612
45760565.739276,0.676276,-24.269943,94614.482713
45768605.192147,0.281358,-21.557945,68122.035553
45776644.645017,0.126627,-24.180462,41387.580274
45784684.097888,-0.061202,-23.438800,14502.471992
45792723.550758,-0.161862,-23.807063,-12441.419376
45800763.003629,-0.221755,-20.810945,-39352.023046
45808802.456499,-0.538944,-22.979252,-66137.381981
45816841.909370,-0.709277,-21.172556,-92705.967120
45824881.362241,-0.732253,-21.334715,-118966.990147
45832920.815111,-1.045991,-22.085401,-144830.713729
45840960.267982,-1.036390,-19.534793,-170208.758152
45848999.720852,-1.385134,-20.696874,-195014.403335
45857039.173723,-1.463881,-19.629677,-219162.885156
45865078.626593,-1.498151,-17.526587,-242571.685110
45873118.079464,-1.671914,-18.031715,-265160.812278
45881157.532335,-2.019860,-16.005741,-286853.076671
45889196.985205,-2.008070,-16.421530,-307574.352996
45897236.438076,-2.175609,-16.534761,-327253.833954
45905275.890946,-2.203204,-17.123121,-345824.272196
45913315.343817,-2.466938,-12.335800,-363222.210115
45921354.796687,-2.497105,-12.534399,-379388.196693
45929394.249558,-2.561849,-11.257459,-394266.990648
45937433.702429,-2.678112,-12.345615,-407807.749202
45945473.155299,-2.693130,-9.126975,-419964.201821
45953512.608170,-2.847728,-5.063028,-430694.808325
45961552.061040,-2.798587,-7.104406,-439962.900830
45969591.513911,-2.929193,-5.681972,-447736.809061
45977630.966781,-2.800554,-3.948730,-453989.968559
45985670.419652,-2.997215,-0.549395,-458701.011463
45993709.872523,-2.983429,-1.863292,-461853.839529
46001749.325393,-2.965262,0.848445,-463437.679130
46009788.778264,-3.076818,-1.731208,-463447.118081
46017828.231134,-2.978562,4.294212,-461882.124127
46025867.684005,-2.979513,2.907559,-458748.045057
46033907.136875,-2.806217,6.161532,-454055.590428
46041946.589746,-2.881249,3.376989,-447820.794967
46049986.042617,-2.864298,4.394013,-440064.963783
46058025.495487,-2.650475,9.416543,-430814.599560
46066064.948358,-2.660524,9.977581,-420101.311999
46074104.401228,-2.402209,11.744128,-407961.709798
46082143.854099,-2.387024,12.929045,-394437.275557
46090183.306969,-2.283096,13.179152,-379574.224032
46098222.759840,-2.398761,16.349113,-363423.344203
46106262.212711,-2.095353,17.337473,-346039.825732
46114301.665581,-1.989381,18.068549,-327483.070364
46122341.118452,-2.035709,19.158244,-307816.488949
46130380.571322,-1.937308,17.973380,-287107.284756
46138420.024193,-1.376613,19.460519,-265426.223834
46146459.477063,-1.472583,17.786794,-242847.393191
46154498.929934,-1.277209,22.274449,-219447.947632
46162538.382805,-1.086527,22.342022,-195307.846109
46170577.835675,-1.048698,21.659212,-170509.578493
46178617.288546,-0.842121,22.850069,-145137.883694
46186656.741416,-0.726895,25.535183,-119279.460097
46194696.194287,-0.417132,21.900346,-93022.669303
46202735.647157,-0.357883,22.178981,-66457.234186
46210775.100028,-0.258009,22.883908,-39673.932296
46218814.552898,0.067731,23.210379,-12764.285665
46226854.005769,0.332477,23.143392,14179.751941
46234893.458640,0.350290,22.683235,41066.109236
46242932.911510,0.364617,23.259461,67802.912037
46250972.364381,0.744802,21.848128,94298.797206
46259011.817251,0.900591,21.118115,120463.224852
46267051.270122,1.041910,21.798830,146206.787721
46275090.722992,1.245600,23.746859,171441.516703
46283130.175863,1.301801,20.938680,196081.181446
46291169.628734,1.451414,21.348814,220041.585004
46299209.081604,1.540424,20.090020,243240.851560
46307248.534475,1.688458,17.071533,265599.706198
46315287.987345,1.746336,19.544355,287041.745799
46323327.440216,2.063627,16.575781,307493.700122
46331366.893086,2.243180,17.225711,326885.682178
46339406.345957,2.314076,16.149805,345151.427035
46347445.798828,2.271007,15.870610,362228.518268
46355485.251698,2.443461,11.921189,378058.601228
46363524.704569,2.421420,13.711975,392587.582464
46371564.157439,2.584552,8.748795,405765.814554
46379603.610310,2.712283,9.103139,417548.265761
46387643.063180,2.613692,8.007292,427894.673917
46395682.516051,2.891147,7.659992,436769.683995
46403721.968922,2.762564,4.480058,444142.968934
46411761.421792,2.823828,3.465099,449989.333257
46419800.874663,2.804322,3.557084,454288.799174
46427840.327533,2.923004,-0.141609,457026.674854
46435879.780404,3.043639,0.894743,458193.604615
46443919.233274,2.931544,-0.636783,457785.600909
46451958.686145,2.848299,-2.982683,455804.057938
46459998.139016,2.773065,-3.078942,452255.746889
46468037.591886,2.843203,-6.776070,447152.792807
46476077.044757,2.691546,-6.528116,440512.633148
46484116.497627,2.582385,-9.295895,432357.958203
46492155.950498,2.581380,-9.704031,422716.633560
46500195.403368,2.509532,-12.425624,411621.604877
46508234.856239,2.468066,-14.340539,399110.785315
46516274.309110,2.326009,-12.824061,385226.925973
46524313.761980,2.440054,-12.643574,370017.469807
46532353.214851,2.137463,-14.669544,353534.389508
46540392.667721,1.958625,-15.730353,335834.009908
46548432.120592,1.919938,-17.989641,316976.815510
46556471.573462,1.731138,-18.601922,297027.243804
46564511.026333,1.666917,-19.968667,276053.465072
46572550.479203,1.369508,-21.423930,254127.149449
46580589.932074,1.327758,-21.982284,231323.222010
46588629.384945,1.056802,-21.637361,207719.606745
46596668.837815,1.036445,-22.368891,183396.960282
46604708.290686,0.739618,-21.951484,158438.396271
46612747.743556,0.803051,-22.196238,132929.201375
46620787.196427,0.554681,-20.821932,106956.543835
46628826.649297,0.381148,-23.075376,80609.175605
46636866.102168,0.280837,-24.186009,53977.129072
46644905.555039,0.042998,-22.993368,27151.409409
46652945.007909,-0.261466,-23.790932,223.683592
46660984.460780,-0.406948,-25.464521,-26714.032833
46669023.913650,-0.422842,-23.437470,-53569.690180
46677063.366521,-0.473180,-24.605562,-80251.519171
46685102.819391,-0.666105,-22.070603,-106668.344522
46693142.272262,-0.900473,-20.879477,-132729.896500
46701181.725133,-1.233443,-22.646998,-158347.119388
46709221.178003,-1.312718,-20.814831,-183432.475800
46717260.630874,-1.275488,-18.115758,-207900.245805
46725300.083744,-1.574331,-18.835024,-231666.819848
46733339.536615,-1.504641,-18.844894,-254650.984450
46741378.989485,-1.702186,-19.532733,-276774.199727
46749418.442356,-1.994936,-17.575676,-297960.867772
46757457.895227,-1.960264,-18.769499,-318138.590980
46765497.348097,-2.216667,-17.150481,-337238.419444
46773536.800968,-2.326023,-13.501010,-355195.086563
46781576.253838,-2.513345,-12.726008,-371947.232067
46789615.706709,-2.588759,-12.703670,-387437.611693
46797655.159579,-2.640994,-8.003887,-401613.292796
46805694.612450,-2.634656,-11.041825,-414425.835229
46813734.065321,-2.701263,-9.038183,-425831.456864
46821773.518191,-2.663565,-6.485196,-435791.183208
46829812.971062,-2.852265,-6.945061,-444270.980579
46837852.423932,-2.774393,-3.876947,-451241.872404
46845891.876803,-2.976350,-3.986660,-456680.038239
46853931.329673,-2.881068,-2.507979,-460566.895163
46861970.782544,-2.856856,-0.020232,-462889.161279
46870010.235415,-2.858828,-0.148808,-463638.901103
46878049.688285,-2.957644,1.693762,-462813.552673
46886089.141156,-2.956359,2.725313,-460415.936315
46894128.594026,-2.821626,2.971819,-456454.244996
46902168.046897,-2.899179,6.576292,-450942.016330
46910207.499767,-2.725675,8.388343,-443898.086322
46918246.952638,-2.836118,8.229865,-435346.524996
46926286.405509,-2.764114,11.863194,-425316.554152
46934325.858379,-2.627564,9.788637,-413842.447506
46942365.311250,-2.516575,13.626706,-400963.413575
46950404.764120,-2.296446,12.483734,-386723.461695
46958444.216991,-2.254075,14.880003,-371171.251636
46966483.669861,-2.177295,16.086974,-354359.927325
46974523.122732,-2.118893,16.888042,-336346.935247
46982562.575602,-1.890427,16.834551,-317193.828141
46990602.028473,-1.891435,20.774495,-296966.054669
46998641.481344,-1.497302,18.741202,-275732.735766
47006680.934214,-1.477420,21.452134,-253566.428449
47014720.387085,-1.560853,19.989722,-230542.877876
47022759.839955,-1.299319,20.855130,-206740.758518
47030799.292826,-1.048875,22.218942,-182241.405317
47038838.745696,-0.880812,22.377417,-157128.535752
47046878.198567,-0.685841,21.241756,-131487.963771
47054917.651438,-0.539789,21.748123,-105407.306545
47062957.104308,-0.514964,25.606409,-78975.685077
47070996.557179,-0.451690,25.449037,-52283.419660
47079036.010049,-0.167054,22.740831,-25421.721241
47087075.462920,0.082943,21.807021,1517.620258
47095114.915790,0.154644,25.025641,28442.549600
47103154.368661,0.387387,23.119815,55261.060794
47111193.821532,0.364319,21.183376,81881.511495
47119233.274402,0.788003,23.871893,108212.936156
47127272.727273,0.850402,22.486567,134165.356871
47135312.180143,1.010291,21.754925,159650.090838
47143351.633014,1.190216,21.558613,184580.053402
47151391.085884,1.393579,20.766084,208870.055635
47159430.538755,1.564023,20.796511,232437.095435
47167469.991626,1.670037,18.745605,255200.641159
47175509.444496,1.870200,19.011137,277082.906806
47183548.897367,1.878584,15.480040,298009.117825
47191588.350237,2.030604,14.676393,317907.766629
47199627.803108,2.353969,14.502547,336710.856941
47207667.255978,2.161542,14.234728,354354.136156
47215706.708849,2.305278,11.800921,370777.314888
47223746.161720,2.376528,10.793488,385924.272998
47231785.614590,2.485717,10.824163,399743.251359
47239825.067461,2.687192,9.491111,412187.028720
47247864.520331,2.605207,6.225938,423213.083075
47255903.973202,2.705967,6.366645,432783.736959
47263943.426072,2.780325,3.222972,440866.286202
47271982.878943,2.721920,4.203790,447433.111681
47280022.331814,2.787171,2.267279,452461.773697
47288061.784684,2.886506,2.702659,455935.088659
47296101.237555,2.853944,0.949116,457841.187795
47304140.690425,2.881222,1.079042,458173.557717
47312180.143296,2.875808,-2.422281,456931.062676
47320219.596166,2.784842,-5.556868,454117.948435
47328259.049037,2.784064,-6.583106,449743.827776
47336298.501908,2.771669,-5.752109,443823.647635
47344337.954778,2.612723,-6.495109,436377.638042
47352377.407649,2.631562,-8.962974,427431.242980
47360416.860519,2.496677,-8.078780,417015.033444
47368456.313390,2.366436,-10.234821,405164.602982
47376495.766260,2.236284,-14.457759,391920.446056
47384535.219131,2.302785,-13.602959,377327.819675
47392574.672001,2.291100,-15.064729,361436.588745
47400614.124872,2.031687,-13.641666,344301.055671
47408653.577743,1.831733,-14.179305,325979.774800
47416693.030613,1.949124,-17.556846,306535.352335
47424732.483484,1.786336,-16.244761,286034.232401
47432771.936354,1.693523,-17.878194,264546.469994
47440811.389225,1.431276,-17.538908,242145.491595
47448850.842095,1.278771,-19.624297,218907.844267
47456890.294966,1.198178,-22.061791,194912.934075
47464929.747837,0.939409,-21.460496,170242.754753
47472969.200707,0.820253,-21.681175,144981.607516
47481008.653578,0.597587,-22.557781,119215.812994
47489048.106448,0.517304,-22.574720,93033.416262
47497087.559319,0.296994,-20.904099,66523.885980
47505127.012189,0.145882,-22.184830,39777.808664
47513166.465060,-0.023690,-24.687573,12886.579145
47521205.917931,-0.136273,-24.419280,-14057.911746
47529245.370801,-0.329078,-25.662613,-40963.591172
47537284.823672,-0.400740,-22.449917,-67738.518925
47545324.276542,-0.718699,-21.633554,-94291.201589
47553363.729413,-1.034087,-23.439210,-120530.905189
47561403.182283,-1.163166,-20.715543,-146367.965241
47569442.635154,-1.163554,-22.152742,-171714.093147
47577482.088025,-1.344094,-18.003242,-196482.677886
47585521.540895,-1.471311,-22.542619,-220589.081980
47593560.993766,-1.683016,-18.073680,-243950.930704
47601600.446636,-1.748369,-19.260070,-266488.393581
47609639.899507,-1.901261,-16.780422,-288124.457165
47617679.352377,-2.185311,-15.153373,-308785.188209
47625718.805248,-2.160907,-16.739603,-328399.986304
47633758.258119,-2.372034,-15.560311,-346901.825130
47641797.710989,-2.245346,-13.827803,-364227.481495
47649837.163860,-2.486307,-13.832687,-380317.751377
47657876.616730,-2.331931,-10.697351,-395117.652224
47665916.069601,-2.640098,-9.402042,-408576.610852
47673955.522471,-2.623667,-10.095500,-420648.636242
47681994.975342,-2.781433,-9.316356,-431292.476715
47690034.428213,-2.851703,-4.960507,-440471.760881
47698073.881083,-2.894505,-6.349719,-448155.121930
47706113.333954,-2.924070,-4.544732,-454316.304817
47714152.786824,-2.918897,-1.812308,-458934.255977
47722192.239695,-2.949363,0.422888,-461993.195271
47730231.692565,-2.878528,0.221321,-463482.669904
47738271.145436,-2.754013,1.510575,-463397.590147
47746310.598307,-2.893692,2.840672,-461738.246729
47754350.051177,-2.793845,3.460130,-458510.309842
47762389.504048,-2.785264,4.863053,-453724.809769
47770428.956918,-2.892575,6.901535,-447398.099185
47778468.409789,-2.943814,7.407624,-439551.797283
47786507.862659,-2.714224,12.044052,-430212.715901
