Time,RA(mas),Dec(mas),RadialVelocity
41588089.699451,-34.599752,-492.520160,-352050.052204
41596129.152322,-34.626489,-492.391727,-369023.358372
41604168.605192,-34.684227,-489.126488,-384744.889917
41612208.058063,-34.873231,-488.348624,-399160.924323
41620247.510933,-34.900752,-487.525740,-412222.200118
41628286.963804,-35.025410,-486.920283,-423884.085226
41636326.416674,-35.009457,-483.965025,-434106.729465
41644365.869545,-35.028186,-483.381384,-442855.200727
41652405.322416,-35.125207,-479.982321,-450099.604350
41660444.775286,-35.158492,-481.387448,-455815.185259
41668484.228157,-35.243552,-478.236099,-459982.412573
41676523.681027,-35.325175,-477.926984,-462587.046334
41684563.133898,-35.295044,-477.180271,-463620.186166
41692602.586768,-35.132865,-476.479469,-463078.301698
41700642.039639,-35.153462,-473.998654,-460963.244618
41708681.492510,-35.255521,-472.583908,-457282.242355
41716720.945380,-35.267020,-473.191410,-452047.873370
41724760.398251,-35.102201,-469.597538,-445278.024184
41732799.851121,-35.111448,-469.906440,-436995.828254
41740839.303992,-34.780396,-467.076103,-427229.586921
41748878.756862,-34.821980,-465.132619,-416012.672705
41756918.209733,-34.923672,-464.643556,-403383.415262
41764957.662604,-34.811323,-466.188537,-389384.970408
41772997.115474,-34.838516,-463.375988,-374065.172653
41781036.568345,-34.578411,-462.873844,-357476.371742
41789076.021215,-34.474093,-463.508281,-339675.253767
41797115.474086,-34.406038,-461.213162,-320722.647467
41805154.926956,-34.317015,-458.356725,-300683.316365
41813194.379827,-34.253662,-462.301341,-279625.737465
41821233.832697,-33.949875,-459.408280,-257621.867257
41829273.285568,-33.862307,-457.985156,-234746.895831
41837312.738439,-33.775917,-459.330410,-211078.989943
41845352.191309,-33.415772,-459.116522,-186699.025909
41853391.644180,-33.342248,-456.953724,-161690.313243
41861431.097050,-33.367387,-456.746219,-136138.309971
41869470.549921,-33.209449,-456.437751,-110130.330617
41877510.002791,-32.885850,-456.661145,-83755.247832
41885549.455662,-32.788433,-456.214617,-57103.188711
41893588.908533,-32.646379,-456.621167,-30265.226808
41901628.361403,-32.481322,-457.056109,-3333.070936
41909667.814274,-32.389999,-456.002663,23601.248222
41917707.267144,-32.322627,-454.914966,50445.692590
41925746.720015,-31.844484,-455.485792,77108.531205
41933786.172885,-31.699965,-457.679327,103498.653676
41941825.625756,-31.653717,-459.718422,129525.881517
41949865.078627,-31.452561,-458.805197,155101.276301
41957904.531497,-31.182956,-458.871214,180137.443575
41965943.984368,-31.296722,-461.189919,204548.831493
41973983.437238,-30.917042,-461.553038,228252.023165
41982022.890109,-30.896927,-462.607430,251166.021697
41990062.342979,-30.812239,-462.171255,273212.526972
41998101.795850,-30.754015,-465.082120,294316.203212
42006141.248721,-30.541931,-464.852731,314404.936406
42014180.701591,-30.326323,-465.628119,333410.080737
42022220.154462,-30.250434,-467.588946,351266.693150
42030259.607332,-30.233397,-467.526339,367913.755277
42038299.060203,-30.127730,-471.179133,383294.381938
42046338.513073,-30.079032,-471.037234,397356.015529
42054377.965944,-29.985754,-474.423526,410050.605618
42062417.418815,-30.000788,-472.813932,421334.773134
42070456.871685,-29.945460,-473.010108,431169.958611
42078496.324556,-29.853582,-478.023733,439522.553937
42086535.777426,-29.895970,-476.439631,446364.017207
42094575.230297,-29.799893,-480.621088,451670.970250
42102614.683167,-29.950220,-478.925865,455425.278515
42110654.136038,-29.998059,-482.170360,457614.113044
42118693.588909,-29.752701,-484.697379,458229.994303
42126733.041779,-29.714115,-485.877480,457270.817745
42134772.494650,-29.663572,-486.800767,454739.861003
42142811.947520,-29.950304,-487.112971,450645.772685
42150851.400391,-29.980254,-488.495366,445002.542823
42158890.853261,-29.953443,-489.995047,437829.455069
42166930.306132,-29.843039,-492.241415,429151.020798
42174969.759003,-30.062817,-494.855383,418996.895351
42183009.211873,-30.325521,-495.482796,407401.776695
42191048.664744,-30.207002,-496.849396,394405.286863
42199088.117614,-30.315599,-495.776198,380051.836551
42207127.570485,-30.605322,-499.023102,364390.473368
42215167.023355,-30.556983,-501.255902,347474.714234
42223206.476226,-30.773551,-499.916254,329362.362497
42231245.929096,-30.903480,-499.802480,310115.310426
42239285.381967,-30.922466,-505.323445,289799.327701
42247324.834838,-31.082913,-504.028588,268483.836682
42255364.287708,-31.348862,-504.265780,246241.675177
42263403.740579,-31.317175,-505.988773,223148.847549
42271443.193449,-31.609271,-505.588085,199284.264998
42279482.646320,-31.727853,-506.954219,174729.475909
42287522.099190,-31.826554,-506.908560,149568.387195
42295561.552061,-31.998171,-508.100602,123886.977573
42303601.004932,-32.303955,-508.840491,97773.003763
42311640.457802,-32.496763,-509.314742,71315.700614
42319679.910673,-32.694935,-506.937072,44605.476178
42327719.363543,-32.819300,-508.024672,17733.602769
42335758.816414,-33.025270,-507.911985,-9208.094921
42343798.269284,-33.000232,-511.979304,-36127.553604
42351837.722155,-33.113265,-508.942383,-62932.785982
42359877.175026,-33.484952,-507.982712,-89532.195087
42367916.627896,-33.654409,-509.323165,-115834.887274
42375956.080767,-33.847390,-505.964548,-141750.982817
42383995.533637,-33.932338,-506.121642,-167191.923044
42392034.986508,-34.244672,-505.422649,-192070.772949
42400074.439378,-34.746360,-505.982186,-216302.518261
42408113.892249,-34.534860,-504.342639,-239804.355951
42416153.345120,-34.617356,-505.826866,-262495.977180
42424192.797990,-34.762810,-504.151707,-284299.841721
42432232.250861,-34.912162,-503.332595,-305141.442933
42440271.703731,-34.953300,-500.748374,-324949.562346
42448311.156602,-35.089841,-499.754673,-343656.513040
42456350.609472,-35.269414,-499.369382,-361198.370928
42464390.062343,-35.462209,-500.205751,-377515.193195
42472429.515214,-35.525784,-495.624823,-392551.223136
42480468.968084,-35.565166,-494.975432,-406255.080678
42488508.420955,-35.591763,-496.456074,-418579.937955
42496547.873825,-35.747276,-494.210090,-429483.679327
42504587.326696,-35.741253,-493.871733,-438929.045286
42512626.779566,-35.971109,-493.288749,-446883.759789
42520666.232437,-35.807796,-490.467174,-453320.640540
42528705.685308,-35.744625,-490.826277,-458217.691878
42536745.138178,-35.938861,-487.173205,-461558.179944
42544784.591049,-35.876697,-487.532938,-463330.689852
42552824.043919,-35.910674,-485.782244,-463529.164707
42560863.496790,-35.836770,-486.187061,-462152.926292
42568902.949660,-35.771590,-484.340369,-459206.677396
42576942.402531,-35.747410,-482.133554,-454700.485734
42584981.855402,-35.734365,-481.321309,-448649.749548
42593021.308272,-35.573007,-480.339812,-441075.144994
42601060.761143,-35.752064,-477.991969,-432002.555480
42609100.214013,-35.560221,-475.762282,-421462.983228
42617139.666884,-35.554220,-475.227658,-409492.443328
42625179.119754,-35.605293,-475.742285,-396131.840673
42633218.572625,-35.455155,-473.994672,-381426.830183
42641258.025495,-35.238473,-472.238135,-365427.660794
42649297.478366,-35.190691,-474.069423,-348189.003751
42657336.931237,-34.968553,-470.479748,-329769.765790
42665376.384107,-35.068936,-469.709258,-310232.887846
42673415.836978,-34.849139,-470.225812,-289645.129974
42681455.289848,-34.665347,-470.236589,-268076.843226
42689494.742719,-34.706901,-471.371083,-245601.729245
42697534.195589,-34.434100,-468.654437,-222296.588423
42705573.648460,-34.297558,-470.021275,-198241.057461
42713613.101331,-34.072028,-467.909801,-173517.337240
42721652.554201,-33.951635,-468.433015,-148209.911933
42729692.007072,-33.669096,-468.447378,-122405.260308
42737731.459942,-33.659852,-465.570350,-96191.560219
42745770.912813,-33.375814,-466.329851,-69658.387294
42753810.365683,-33.236311,-465.815859,-42896.408840
42761849.818554,-33.086036,-466.432734,-15997.074022
42769889.271425,-33.122365,-466.972173,10947.698630
42777928.724295,-32.988910,-467.128345,37845.835318
42785968.177166,-32.683631,-466.457845,64605.421607
42794007.630036,-32.515269,-469.644145,91135.016505
42802047.082907,-32.294058,-467.468468,117343.964931
42810086.535777,-32.310993,-469.517428,143142.707497
42818125.988648,-31.994453,-468.314033,168443.086538
42826165.441519,-31.924451,-469.201316,193158.647365
42834204.894389,-31.731009,-470.374106,217204.933688
42842244.347260,-31.706924,-469.866153,240499.776215
42850283.800130,-31.407043,-473.838739,262963.573436
42858323.253001,-31.304553,-474.829527,284519.563629
42866362.705871,-31.331492,-475.207667,305094.087169
42874402.158742,-31.104872,-474.150039,324616.838231
42882441.611613,-30.987977,-476.090234,343021.105030
42890481.064483,-30.965420,-476.882369,360243.997792
42898520.517354,-30.924689,-478.516900,376226.663647
42906559.970224,-30.771357,-481.074087,390914.487746
42914599.423095,-30.702995,-481.070599,404257.279882
42922638.875965,-30.509009,-482.770702,416209.445995
42930678.328836,-30.602857,-483.069057,426730.143978
42938717.781707,-30.641987,-483.912584,435783.423234
42946757.234577,-30.585360,-486.986316,443338.347532
42954796.687448,-30.409832,-487.953121,449369.100710
42962836.140318,-30.294952,-491.982211,453855.074898
42970875.593189,-30.373695,-492.354597,456780.940940
42978915.046059,-30.515814,-491.837064,458136.700769
42986954.498930,-30.350738,-495.445199,457917.721579
42994993.951801,-30.525532,-496.201943,456124.751649
43003033.404671,-30.537704,-497.559089,452763.917791
43011072.857542,-30.467452,-498.661007,447846.704412
43019112.310412,-30.495327,-500.341777,441389.914271
43027151.763283,-30.584520,-500.087299,433415.611060
43035191.216153,-30.744702,-504.855048,423951.044012
43043230.669024,-30.861065,-504.599781,413028.554784
43051270.121894,-30.987340,-503.381967,400685.466946
43059309.574765,-30.935755,-505.650130,386963.958435
43067349.027636,-31.061371,-508.674058,371910.917434
43075388.480506,-31.127366,-509.730804,355577.782143
43083427.933377,-31.280673,-509.979858,338020.365013
43091467.386247,-31.603288,-510.831768,319298.662025
43099506.839118,-31.667799,-513.894362,299476.647675
43107546.291988,-31.779152,-513.478077,278622.056369
43115585.744859,-31.858629,-513.534922,256806.150960
43123625.197730,-31.933247,-516.186143,234103.479239
43131664.650600,-32.276654,-515.358575,210591.619191
43139704.103471,-32.301957,-516.778632,186350.913903
43147743.556341,-32.482434,-517.342886,161464.197023
43155783.009212,-32.629936,-517.726177,136016.509704
43163822.462082,-32.871204,-515.744766,110094.810006
43171861.914953,-33.213811,-517.779081,83787.675753
43179901.367824,-33.303339,-519.355179,57185.001849
43187940.820694,-33.512537,-518.566834,30377.693095
43195980.273565,-33.445617,-519.885215,3457.353557
43204019.726435,-33.720010,-517.198990,-23484.026461
43212059.179306,-33.881979,-518.807445,-50354.384754
43220098.632176,-34.064401,-518.754933,-77061.901808
43228138.085047,-34.348618,-517.478749,-103515.314559
43236177.537918,-34.435847,-517.629567,-129624.228252
43244216.990788,-34.450754,-515.392833,-155299.425328
43252256.443659,-34.718101,-516.376504,-180453.170295
43260295.896529,-34.869683,-515.874441,-204999.509531
43268335.349400,-35.047508,-514.206488,-228854.564997
43276374.802270,-35.258303,-516.942976,-251936.820864
43284414.255141,-35.228497,-514.465259,-274167.402056
43292453.708012,-35.601064,-514.897405,-295470.343784
43300493.160882,-35.605027,-514.778573,-315772.851119
43308532.613753,-35.754692,-511.322051,-335005.547752
43316572.066623,-36.009092,-512.165037,-353102.713052
43324611.519494,-35.885566,-510.188956,-370002.506651
43332650.972364,-36.007754,-509.587682,-385647.179751
43340690.425235,-36.099960,-508.917539,-399983.272468
43348729.878106,-36.209657,-505.039785,-412961.796505
43356769.330976,-36.321129,-506.914977,-424538.402557
43364808.783847,-36.426495,-504.929254,-434673.531852
43372848.236717,-36.496968,-503.946962,-443332.551335
43380887.689588,-36.719667,-502.531159,-450485.872006
43388927.142458,-36.574115,-498.595047,-456109.050040
43396966.595329,-36.426532,-499.448252,-460182.870303
43405006.048199,-36.649796,-500.063081,-462693.412021
43413045.501070,-36.587633,-495.669582,-463632.096347
43421084.953941,-36.523887,-496.705674,-462995.715674
43429124.406811,-36.631546,-493.526024,-460786.444597
43437163.859682,-36.541449,-493.758966,-457011.832483
43445203.312552,-36.593021,-491.761091,-451684.777675
43453242.765423,-36.459098,-490.921944,-444823.483411
43461282.218293,-36.265887,-489.419526,-436451.395626
43469321.671164,-36.355216,-489.656038,-426597.122838
43477361.124035,-36.393930,-485.895468,-415294.338378
43485400.576905,-36.268083,-486.394675,-402581.665332
43493440.029776,-36.160367,-484.721524,-388502.544560
43501479.482646,-36.037852,-484.755082,-373105.086251
43509518.935517,-36.064539,-484.331637,-356441.905527
43517558.388387,-35.807440,-483.408910,-338569.942643
43525597.841258,-35.466321,-481.408824,-319550.268427
43533637.294129,-35.424126,-481.619542,-299447.875581
43541676.746999,-35.570641,-481.992184,-278331.456598
43549716.199870,-35.322973,-478.715006,-256273.169035
43557755.652740,-35.244151,-477.959730,-233348.388930
43565795.105611,-35.062393,-480.444619,-209635.453244
43573834.558481,-34.862998,-477.267353,-185215.392165
43581874.011352,-34.813970,-478.776720,-160171.652223
43589913.464223,-34.684173,-476.456003,-134589.811138
43597952.917093,-34.317311,-477.867018,-108557.285393
43605992.369964,-34.235073,-478.301204,-82163.031518
43614031.822834,-34.053486,-477.596266,-55497.242116
43622071.275705,-33.973289,-476.886504,-28651.037662
43630110.728575,-33.767651,-479.389189,-1716.155133
43638150.181446,-33.559869,-476.444836,25215.365470
43646189.634317,-33.448053,-475.881574,52051.495634
43654229.087187,-33.225543,-478.519716,78700.532807
43662268.540058,-33.148152,-478.253074,105071.413759
43670307.992928,-33.029272,-478.384150,131074.025756
43678347.445799,-32.705779,-478.591176,156619.514485
43686386.898669,-32.738327,-477.036982,181620.587686
43694426.351540,-32.531634,-480.744219,205991.813435
43702465.804411,-32.478782,-482.079092,229649.912080
43710505.257281,-32.206203,-479.933825,252514.040817
43718544.710152,-32.078015,-481.801705,274506.069941
43726584.163022,-32.086805,-484.568533,295550.849823
43734623.615893,-31.857225,-481.969115,315576.467713
43742663.068763,-31.940044,-484.429076,334514.493463
43750702.521634,-31.704417,-487.591126,352300.213375
43758741.974505,-31.668229,-488.711897,368872.851326
43766781.427375,-31.502861,-487.380709,384175.776456
43774820.880246,-31.375222,-491.322523,398156.696676
43782860.333116,-31.388050,-491.400397,410767.837361
43790899.785987,-31.372354,-495.756128,421966.104601
43798939.238857,-31.261076,-494.143287,431713.232458
43806978.691728,-31.189716,-497.830623,439975.913727
43815018.144598,-31.260163,-496.802389,446725.913752
43823057.597469,-31.235273,-498.322250,451940.166900
43831097.050340,-31.218370,-502.548384,455600.855393
43839136.503210,-31.168709,-500.892426,457695.470178
